resume_hash,title,city,updated_at,salary_amount,salary_currency,employment_type,relocation,age_bucket,total_experience_months,job_count,avg_job_duration_months,median_job_duration_months,max_job_duration_months,min_job_duration_months,short_job_share_6m,short_job_share_12m,current_job_duration_months,career_span_months,avg_gap_months,max_gap_months,education_count,courses_count,languages_count,skills_count,about_length,has_salary,has_about
0128bd2373eb1318daf4,Педагог-библиотекарь,Пермь,2026-05-20,20.0,,Полная занятость,Переезд невозможен,35-44,13.0,1,13.0,13.0,13.0,13.0,0.0,0.0,,13.0,0.0,0,1,2,0,0,257,1,1
e505414b4f24c03d45e3,Специалист,Слоним,2026-05-19,1500.0,RUB,Полная занятость,Переезд невозможен,25-34,108.0,4,27.0,9.0,89.0,1.0,0.25,0.5,,111.0,1.0,3,1,0,0,0,0,1,0
7bcf5703745118fe5b0a,Начальник производства,Брянск,2026-05-19,19.0,,Полная занятость,,55-64,239.0,11,21.727272727272727,21.0,38.0,7.0,0.0,0.2727272727272727,,246.0,1.1,4,1,0,1,0,501,1,1
1ea9f4b8672d9621f28f,Слесарь по сборке металлоконструкций( Челябинский завод мобильных энергоустановок и конструкций ),Коркино,2026-05-06,6.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,8,0,1,0
597c89a8bf43ec87e2b7,Клиентский менеджер,Топки,2026-05-20,35000.0,RUB,Полная занятость,Переезд невозможен,35-44,92.0,1,92.0,92.0,92.0,92.0,0.0,0.0,,92.0,0.0,0,1,0,0,0,0,1,0
58613aa6457678337c65,Мастер по ремонту компьютеров и ноутбуков,Звенигород,2026-05-09,17000.0,RUB,Частичная занятость,Переезд невозможен,55-64,82.0,5,16.4,3.0,71.0,2.0,0.8,0.8,71.0,171.0,22.25,27,1,4,1,0,644,1,1
ce0c90c796b33aabc0ec,"Оператор ПК, оператор техподдержки.",Звенигород,2026-05-06,15000.0,RUB,Удаленная работа,Переезд невозможен,55-64,82.0,5,16.4,3.0,71.0,2.0,0.8,0.8,71.0,171.0,22.25,27,1,4,1,0,860,1,1
1fe1c22bf6512b555117,Бортпроводник,Москва,2026-05-19,130000.0,RUB,Полная занятость,Переезд невозможен,18-24,12.0,1,12.0,12.0,12.0,12.0,0.0,0.0,,12.0,0.0,0,1,0,1,0,197,1,1
5f44a7af132409f7421c,Энергетик,Кремёнки,2026-05-20,150000.0,RUB,Полная занятость,Переезд невозможен,45-54,134.0,1,134.0,134.0,134.0,134.0,0.0,0.0,,134.0,0.0,0,1,0,0,0,0,1,0
00ec8c57cbe380859d41,Водитель,Возможен переезд в другой город,2026-05-20,20.0,,Полная занятость,,25-34,39.0,1,39.0,39.0,39.0,39.0,0.0,0.0,,39.0,0.0,0,2,0,0,0,0,1,0
c857bb003e5c79d78f5e,Тестировщик,Санкт-Петербург,2026-05-20,20.0,,,,45-54,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
9d47064fa87d5ec4a86e,"Программист 1C, Разработчик 1С",Северодвинск,2026-05-19,120000.0,RUB,Полная занятость,,45-54,111.0,1,111.0,111.0,111.0,111.0,0.0,0.0,,111.0,0.0,0,1,3,1,0,379,1,1
4417050b4d9546fbd612,Водитель,Ковров,2026-05-18,70000.0,RUB,Полная занятость,Переезд невозможен,18-24,29.0,1,29.0,29.0,29.0,29.0,0.0,0.0,,29.0,0.0,0,1,0,0,0,0,1,0
9818e2dbaa90ab63be65,Программист,Шымкент,2026-05-20,20.0,,Стажировка,,18-24,,0,,,,,,,,,0.0,0,1,0,4,0,0,1,0
a60a302a0c91835d4422,Коммерческий директор / Руководитель продаж и закупок бытовой техники,Москва,2026-05-20,180000.0,RUB,Полная занятость,Переезд невозможен,45-54,120.0,4,30.0,22.5,71.0,4.0,0.25,0.25,,129.0,3.0,5,1,0,1,0,1193,1,1
ff21ed68dbc9f80675b9,Инженер-теплоэнергетик / Ведущий инженер / Энергоаудит,Москва,2026-05-19,19.0,,Полная занятость,Переезд невозможен,55-64,367.0,5,73.4,77.0,135.0,6.0,0.0,0.2,104.0,371.0,1.0,3,2,2,0,0,501,1,1
0c65dabbf100675d3337,Санитарный врач,Москва,2026-05-20,150000.0,RUB,Полная занятость,Переезд невозможен,35-44,115.0,4,28.75,32.0,41.0,10.0,0.0,0.25,10.0,127.0,4.0,9,2,0,0,0,0,1,0
5824efa9268b9bc088bd,Главный специалист,Нукус,2026-05-20,8000000.0,RUB,Полная занятость,Переезд невозможен,45-54,294.0,1,294.0,294.0,294.0,294.0,0.0,0.0,294.0,294.0,0.0,0,1,0,0,0,54,1,1
0359459623caac058875,Директор производства,Москва,2026-05-06,6.0,,Полная занятость,,45-54,289.0,9,32.111111111111114,14.0,156.0,3.0,0.1111111111111111,0.3333333333333333,9.0,341.0,6.5,32,1,2,1,0,1608,1,1
2f96d612e3074d50a72a,Логопед,Тюмень,2026-05-01,5000.0,RUB,Частичная занятость,Переезд невозможен,45-54,3.0,1,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,0.0,0,1,0,0,0,0,1,0
9968b2e4cb8ec1fae68b,Директор по персоналу,Москва,2026-05-12,12.0,,Полная занятость,Переезд невозможен,35-44,250.0,5,50.0,38.0,92.0,14.0,0.0,0.0,38.0,262.0,3.0,9,1,0,1,29,1054,1,1
054bdf6c5db39dacfaff,Водитель,Климовск (Московская обл.),2026-05-20,100000.0,RUB,Полная занятость,Переезд невозможен,55-64,14.0,1,14.0,14.0,14.0,14.0,0.0,0.0,,14.0,0.0,0,1,0,0,0,0,1,0
34d111ce79c517b5c641,Методолог онлайн-обучения,Волгоград,2026-05-20,20.0,,Удаленная работа,Переезд невозможен,35-44,55.0,3,18.333333333333332,17.0,26.0,12.0,0.0,0.0,,56.0,0.5,1,1,4,0,0,0,1,0
557ca7d7b7bad8482f7f,Менеджер активных продаж,Санкт-Петербург,2026-05-20,20.0,,Полная занятость,Переезд невозможен,45-54,191.0,1,191.0,191.0,191.0,191.0,0.0,0.0,,191.0,0.0,0,2,0,0,0,0,1,0
2ff3ea70fa79d3895de8,Директор по стратегическому развитию,Москва,2026-05-19,19.0,,Полная занятость,Переезд невозможен,55-64,328.0,7,46.857142857142854,29.0,132.0,9.0,0.0,0.14285714285714285,,350.0,3.6666666666666665,19,2,0,0,0,0,1,0
8a20ebf9d25d229c6d85,Судовой врач,Тула,2026-05-19,19.0,,Вахтовый метод,Переезд невозможен,45-54,217.0,7,31.0,12.0,149.0,2.0,0.42857142857142855,0.42857142857142855,,245.0,4.666666666666667,12,1,0,1,0,146,1,1
1e62b0776f8db4c70d9a,"Администратор, комендант на базу отдыха",Челябинск,2026-05-19,70000.0,RUB,Полная занятость,Переезд невозможен,45-54,198.0,2,99.0,99.0,140.0,58.0,0.0,0.0,140.0,198.0,0.0,0,1,2,0,0,0,1,0
c9c813fa08d32230834a,Директор,"Москва , м. Ботанический сад",2026-05-19,800000.0,RUB,Полная занятость,,45-54,58.0,2,29.0,29.0,38.0,20.0,0.0,0.0,,75.0,17.0,17,4,0,1,0,722,1,1
ac6c05e84ab44de92965,Водитель кат В,"Санкт-Петербург , м. Старая деревня",2026-05-19,19.0,,Полная занятость,Переезд невозможен,45-54,110.0,3,36.666666666666664,29.0,52.0,29.0,0.0,0.0,,123.0,6.5,8,1,0,0,0,605,1,1
e31cdb4ac691622a70c4,Водитель,"Санкт-Петербург , м. Старая деревня",2026-05-19,19.0,,Полная занятость,Переезд невозможен,45-54,110.0,3,36.666666666666664,29.0,52.0,29.0,0.0,0.0,,123.0,6.5,8,1,0,0,0,605,1,1
ffdb24406bbe71d06436,Руководитель административно-хозяйственного управления,Астана,2026-05-19,600000.0,RUB,Полная занятость,Переезд невозможен,55-64,229.0,2,114.5,114.5,162.0,67.0,0.0,0.0,,236.0,7.0,7,1,0,0,0,0,1,0
8f5b8feb1348d52e0a68,"Инженер-проектировщик ПрБ, ПМ ГОЧС, ТБЭ, МЭЭ. Самозанятый",Новошахтинск,2026-05-19,19.0,,Удаленная работа,Переезд невозможен,55-64,250.0,3,83.33333333333333,74.0,163.0,13.0,0.0,0.0,74.0,253.0,1.5,3,3,3,0,0,376,1,1
a9d08639da1a6b5853c0,Руководитель АХО,"Москва , м. Беломорская",2026-05-19,110000.0,RUB,Полная занятость,Переезд невозможен,55-64,416.0,6,69.33333333333333,66.5,130.0,4.0,0.16666666666666666,0.16666666666666666,4.0,417.0,0.2,1,2,6,1,0,335,1,1
9a0e2a8bab528948479b,Сотрудник кинотеатра (ТРК Академ Парк),Санкт-Петербург,2026-05-20,20.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,16,389,1,1
1d442808ccca4dafd774,Руководитель корпоративного университета,Москва,2026-05-20,20.0,,Полная занятость,,35-44,126.0,3,42.0,44.0,62.0,20.0,0.0,0.0,62.0,126.0,0.0,0,1,0,0,0,0,1,0
65fb264d8b1c92f5bda2,Начинающий специалист по логистике/помощник логиста,Воронеж,2026-05-20,45000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,2,2,0,0,1,0
07a868fea7dc047344f5,Управляющий магазином,Шадринск,2026-05-20,45000.0,RUB,Полная занятость,Переезд невозможен,45-54,164.0,2,82.0,82.0,105.0,59.0,0.0,0.0,,219.0,55.0,55,1,0,0,0,0,1,0
27edf7f115daa8c92efe,"Художник, дизайнер, реставратор, роспись",Москва,2026-05-20,60000.0,RUB,Сменный график,Переезд невозможен,35-44,46.0,3,15.333333333333334,14.0,25.0,7.0,0.0,0.3333333333333333,,135.0,44.5,89,1,0,0,0,89,1,1
9cb6cae27465ba19d998,Заместитель генерального директора по закупкам,Иркутск,2026-05-19,19.0,,,,45-54,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
5a1755f6f97b0258f094,Логопед,Нижний Новгород,2026-05-20,20.0,,Полная занятость,Переезд невозможен,25-34,103.0,2,51.5,51.5,59.0,44.0,0.0,0.0,59.0,105.0,2.0,2,2,0,0,0,0,1,0
1f631d92ca9615ea954c,Начальник смены газотурбинной электростанции,Екатеринбург,2026-05-20,150000.0,RUB,Вахтовый метод,Переезд невозможен,55-64,436.0,1,436.0,436.0,436.0,436.0,0.0,0.0,436.0,436.0,0.0,0,1,0,0,0,0,1,0
80389150d4aab175675f,Куратор,Алматы,2026-05-20,40000.0,RUB,Полная занятость,Переезд невозможен,18-24,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
68cfdb57ed26e6648ca5,Упаковщик,Невинномысск,2026-05-20,100000.0,RUB,Вахтовый метод,Переезд невозможен,25-34,73.0,1,73.0,73.0,73.0,73.0,0.0,0.0,,73.0,0.0,0,1,0,0,0,0,1,0
a76334ad50d98a7de761,"Администратор, оператор колл-центра, горничная",Самара,2026-05-06,45000.0,RUB,Сменный график,Переезд невозможен,45-54,348.0,2,174.0,174.0,288.0,60.0,0.0,0.0,,324.0,0.0,0,1,0,0,0,0,1,0
7402576970f64ed3c3eb,Исполнительный директор,"Москва , м. Семёновская",2026-05-20,20.0,,Полная занятость,,35-44,153.0,5,30.6,23.0,67.0,15.0,0.0,0.0,15.0,172.0,4.75,18,2,0,1,0,409,1,1
03656e5b402659f2948b,Официант шведской линии,Тула,2026-04-29,65000.0,RUB,Полная занятость,,45-54,173.0,2,86.5,86.5,140.0,33.0,0.0,0.0,140.0,187.0,14.0,14,2,0,0,0,445,1,1
b825342190fb1101645a,Финансовый контролер( ID Finance ),Москва,2026-05-19,19.0,,,,55-64,,0,,,,,,,,,0.0,0,1,0,0,0,6269,1,1
5495fd2fd64218de9915,HRD,Москва,2026-05-20,20.0,,Полная занятость,Переезд невозможен,25-34,6.0,1,6.0,6.0,6.0,6.0,0.0,1.0,6.0,6.0,0.0,0,1,0,0,0,0,1,0
c5b3b4dafeba3661f104,Геодезист,Екатеринбург,2026-05-20,100000.0,RUB,Полная занятость,Переезд невозможен,25-34,59.0,2,29.5,29.5,33.0,26.0,0.0,0.0,,61.0,2.0,2,1,0,0,0,0,1,0
45b9fc024648a612e3b0,"Делопроизводитель, архивариус",Тюмень,2026-05-19,60000.0,RUB,Полная занятость,Переезд невозможен,35-44,47.0,2,23.5,23.5,46.0,1.0,0.5,0.5,1.0,47.0,0.0,0,1,0,0,0,31,1,1
0de66bcec74f27e86618,Frontend developer (React / Next.js / TypeScript),"Санкт-Петербург , м. Девяткино",2026-05-19,90000.0,RUB,Полная занятость,Переезд невозможен,25-34,24.0,1,24.0,24.0,24.0,24.0,0.0,0.0,,24.0,0.0,0,1,0,1,0,1528,1,1
e6dc5983a90cf3d59475,Стоматолог-хирург,Москва,2026-05-19,150000.0,RUB,Частичная занятость,Переезд невозможен,25-34,28.0,1,28.0,28.0,28.0,28.0,0.0,0.0,28.0,28.0,0.0,0,2,0,0,0,207,1,1
fce010938501b155d947,Бармен,Бишкек,2026-05-20,20.0,,Полная занятость,Переезд невозможен,18-24,32.0,1,32.0,32.0,32.0,32.0,0.0,0.0,,32.0,0.0,0,1,0,0,0,0,1,0
9482cf6262ba688c437a,Программист PHP,"Санкт-Петербург , м. Ладожская",2026-05-09,200000.0,RUB,Полная занятость,Переезд невозможен,45-54,127.0,2,63.5,63.5,80.0,47.0,0.0,0.0,,127.0,0.0,0,1,0,1,0,380,1,1
8abba4337bb6da488e78,Переводчик с русского на английский язык,Уфа,2026-05-20,20.0,,,,,48.0,0,,,,,,,,,0.0,0,1,0,0,6,303,1,1
f3fb0049c19324b89e98,Машинист ДЭС,Новосибирск,2026-05-05,210000.0,RUB,Вахтовый метод,Переезд невозможен,55-64,105.0,1,105.0,105.0,105.0,105.0,0.0,0.0,105.0,105.0,0.0,0,1,0,0,0,0,1,0
7497ee0468dc90846e27,"Юрисконсульт, юрист",Москва,2026-05-19,90000.0,RUB,Удаленная работа,Переезд невозможен,45-54,373.0,10,37.3,33.5,77.0,6.0,0.0,0.1,54.0,281.0,0.4444444444444444,1,1,2,0,0,1103,1,1
94589e33e4ecd044c961,"Frontend Developer (React, TypeScript)",Екатеринбург,2026-05-19,19.0,,Полная занятость,Переезд невозможен,25-34,52.0,5,10.4,8.0,28.0,1.0,0.4,0.6,,94.0,10.5,26,3,0,1,0,1920,1,1
502de83720dc3b03c0d9,Водитель,Симферополь,2026-05-19,25000.0,RUB,Полная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,123,1,1
0b0538404b0168302810,"Технический директор, главный инженер",Кондрово,2026-05-19,50000.0,RUB,Полная занятость,Переезд невозможен,55-64,503.0,8,62.875,24.5,240.0,3.0,0.125,0.25,137.0,500.0,0.0,0,2,3,1,0,604,1,1
ba20dda86c80d368bcd3,Специалист,Ульяновск,2026-05-19,19.0,,,,55-64,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
144d63d3ea8b8f63d77d,Юрист,Москва,2026-05-17,17.0,,,,45-54,,0,,,,,,,,,0.0,0,0,0,0,0,0,1,0
2eb1b3f1a558e440a74d,Механическая сборка,Бузулук,2026-05-20,100000.0,RUB,Вахтовый метод,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
c00a59ebbf633d9dc741,Мошенист Мостового крана,Самара,2026-05-19,19.0,,Полная занятость,Переезд невозможен,55-64,37.0,1,37.0,37.0,37.0,37.0,0.0,0.0,37.0,37.0,0.0,0,1,0,0,0,0,1,0
a5e4bd8f267e3b6e61dd,Менеджер по работе с клиентами,Алматы,2026-05-20,20.0,,Удаленная работа,Переезд невозможен,25-34,72.0,3,24.0,14.0,53.0,5.0,0.3333333333333333,0.3333333333333333,14.0,75.0,1.5,2,1,0,1,0,0,1,0
fdf0ad2a74e833aadf6f,Администратор,Санкт-Петербург,2026-05-20,200000.0,RUB,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
bff94365b9e8144fdfd8,Помощник руководителя,Москва,2026-05-20,80000.0,RUB,Полная занятость,Переезд невозможен,18-24,7.0,1,7.0,7.0,7.0,7.0,0.0,1.0,,7.0,0.0,0,1,0,2,0,246,1,1
9bfb94cb07a58182a04e,Медицинский представитель,Гродно,2026-05-20,20.0,,Полная занятость,Переезд невозможен,25-34,,0,,,,,,,,,0.0,0,2,2,1,0,461,1,1
7ff5d1d4e73b3683a645,"Электрогазосварщик, сварщик полуавтомат",Дмитров,2026-05-20,140000.0,RUB,Полная занятость,Переезд невозможен,45-54,14.0,1,14.0,14.0,14.0,14.0,0.0,0.0,,14.0,0.0,0,1,0,0,0,0,1,0
f5d29c00e993dc3f2862,Оператор 1C,Томск,2026-05-20,20.0,,Полная занятость,Переезд невозможен,35-44,46.0,2,23.0,23.0,36.0,10.0,0.0,0.5,,46.0,0.0,0,2,0,0,0,0,1,0
6bd2351d072012a02630,Тестировщик ядра,Москва,2026-05-20,20.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,29,0,1,0
2545a0fb9542e784de00,Курьер,Астрахань,2026-05-19,19.0,,Частичная занятость,Переезд невозможен,35-44,,0,,,,,,,,,0.0,0,1,0,0,0,0,1,0
bcb931010d6663e4f427,Специалист по планированию производства и поставок/Supply Planning Specialist,Санкт-Петербург,2026-05-20,20.0,,,,,,0,,,,,,,,,0.0,0,0,0,0,137,0,1,0
e38868c0851142220f1f,Мерчандайзер,Бегомль,2026-05-20,20.0,,Подработка,Переезд невозможен,18-24,4.0,1,4.0,4.0,4.0,4.0,1.0,1.0,,4.0,0.0,0,2,0,0,0,0,1,0
1c1b67f79c4e3adde9b9,Кондитер( КО CHINA ),Ташкент,2026-05-20,20.0,,,,,,0,,,,,,,,,0.0,0,1,0,0,14,0,1,0
f16eca3e944138f0652c,Финансовый директор,Москва,2026-05-19,200000.0,RUB,Полная занятость,Переезд невозможен,35-44,167.0,4,41.75,33.5,83.0,17.0,0.0,0.0,17.0,160.0,0.3333333333333333,1,2,0,1,0,409,1,1
d574bf142d50d5a502a6,Маркетолог,Санкт-Петербург,2026-05-19,70000.0,RUB,Полная занятость,Переезд невозможен,18-24,7.0,1,7.0,7.0,7.0,7.0,0.0,1.0,7.0,7.0,0.0,0,1,0,0,0,784,1,1
